step,performance,entropy,output length
128,0.6015625,0.05111208083690144,358.90625
129,0.4609375,0.05333998257992789,363.5
130,0.578125,0.051226304145529866,357.57421875
131,0.6171875,0.04678479219728615,346.01953125
132,0.609375,0.04827119159017457,354.8125
133,0.5390625,0.05386873736279085,361.1875
134,0.6171875,0.051516407751478255,351.3828125
135,0.5859375,0.05231073033064604,360.984375
136,0.6328125,0.04851008333207574,350.36328125
137,0.578125,0.0451606840651948,350.03125
138,0.609375,0.04742510698270053,348.1171875
139,0.59375,0.046949594900070224,359.3984375
140,0.5625,0.05105304426251678,353.84375
141,0.5703125,0.04855509202752728,350.84375
142,0.6171875,0.052562415672582574,348.78515625
143,0.6015625,0.05224143677332904,349.734375
144,0.640625,0.06215166522451909,350.1484375
145,0.6328125,0.04738296275900211,348.50390625
146,0.5703125,0.048558314512774814,352.27734375
147,0.578125,0.04411871553747915,346.3046875
148,0.6640625,0.04809081749408506,351.59375
149,0.6328125,0.048975373749271967,353.90625
150,0.671875,0.053198454072116874,360.8984375
151,0.6953125,0.04983463371172547,358.88671875
152,0.7109375,0.05903170492092613,357.55859375
153,0.671875,0.05911189811013173,358.1171875
154,0.734375,0.05695500032743439,359.8359375
155,0.625,0.06131077365716919,364.37109375
156,0.6875,0.07073637346184114,363.55859375
157,0.625,0.06240118626737967,359.23046875
158,0.65625,0.05724347129580565,362.6796875
159,0.609375,0.05970824520045426,352.546875
160,0.703125,0.05097027360534412,351.9296875
161,0.625,0.051034940508543514,357.41796875
162,0.6875,0.05365765134047251,353.92578125
163,0.7265625,0.05867127745295875,360.46875
164,0.6640625,0.05581726899254136,361.8671875
165,0.609375,0.061906264163553715,362.80078125
166,0.6796875,0.05513492635509465,361.62109375
167,0.75,0.05064065476472024,361.1640625
168,0.7109375,0.061366604873910546,363.734375
169,0.703125,0.05315929486823734,359.6328125
170,0.609375,0.05169584442046471,361.39453125
171,0.609375,0.057083858468104154,359.71484375
172,0.734375,0.04317597232875414,358.8984375
173,0.671875,0.048600867463392206,363.55078125
174,0.609375,0.045029782253550366,362.5
175,0.65625,0.04518916748929769,358.1796875
176,0.625,0.052688196155941114,361.21484375
177,0.671875,0.04988419720029924,356.59375
178,0.6953125,0.0524855668481905,358.71875
179,0.703125,0.058199197017529514,359.8515625
180,0.6796875,0.05023512116167694,356.078125
181,0.6953125,0.052873495093081146,358.65234375
182,0.703125,0.047112323140027,358.12890625
183,0.6875,0.04637260100571439,364.62890625
184,0.6796875,0.050625473813852295,361.15234375
185,0.6171875,0.05846047424711287,358.671875
186,0.640625,0.05988059383525979,358.9140625
187,0.6640625,0.060138528497191146,359.171875
188,0.6953125,0.05145182662818115,359.01171875
189,0.671875,0.0583838771271985,359.41796875
190,0.625,0.06790263863513246,353.98828125
191,0.6875,0.07232439986546524,353.6953125
192,0.609375,0.06714165926678106,353.05078125
193,0.640625,0.0768963800946949,357.5078125
194,0.6640625,0.08608552761143073,358.55859375
195,0.7109375,0.07256530236190883,352.77734375
196,0.7265625,0.0750261829525698,353.11328125
197,0.6171875,0.08116277679073391,354.734375
198,0.6640625,0.08692201465601102,351
199,0.640625,0.09452247939771041,360.05859375
