step,performance,entropy,output length
136,0.6593749523162842,0.5906184315681458,102.01171875
137,0.7562500238418579,0.5771896839141846,99.1875
138,0.6187499761581421,0.5980153679847717,101.16796875
139,0.640625,0.5779368877410889,96.03125
140,0.637499988079071,0.607489824295044,105.3515625
141,0.574999988079071,0.6297897696495056,104.796875
142,0.628125011920929,0.6283726096153259,101.0546875
143,0.5687499642372131,0.6357210874557495,102.24609375
144,0.6781250238418579,0.6206602454185486,100.69921875
145,0.6374999284744263,0.6237959265708923,102.59765625
146,0.5375000238418579,0.6159252524375916,97.8203125
147,0.7562500238418579,0.607364296913147,92.61328125
148,0.659375011920929,0.6061685681343079,96.5078125
149,0.6937500238418579,0.6147568821907043,91.90625
150,0.6343749761581421,0.6096866130828857,87.75
151,0.640625,0.6122467517852783,86.56640625
152,0.581250011920929,0.6129289865493774,83.20703125
153,0.546875,0.5955219268798828,80.6015625
154,0.606249988079071,0.6014649868011475,84.79296875
155,0.703125,0.572162389755249,79.0859375
156,0.6312500238418579,0.5889570713043213,76.40625
157,0.668749988079071,0.5758985877037048,76.40234375
158,0.65234375,0.548716127872467,88.84375
159,0.6656249761581421,0.5736604928970337,78.0078125
160,0.800000011920929,0.5719993710517883,74.30078125
161,0.5156250596046448,0.5859178304672241,75.94921875
162,0.4749999940395355,0.6070017218589783,84.01953125
163,0.6625000238418579,0.6024145483970642,76.359375
164,0.6843749284744263,0.614894449710846,78.46875
165,0.6156250238418579,0.6000204086303711,76.6640625
166,0.6468750238418579,0.6119343042373657,78.03125
167,0.7562500238418579,0.6036836504936218,78.68359375
168,0.6593749523162842,0.6128048896789551,82
169,0.6624999642372131,0.6307808756828308,82.4375
170,0.6343749761581421,0.6235973238945007,84.58984375
171,0.6062499284744263,0.6224527359008789,84.34375
172,0.5843750238418579,0.6423032283782959,77.06640625
173,0.6937500238418579,0.6381175518035889,78.35546875
174,0.706250011920929,0.6332090497016907,81.7265625
175,0.5906250476837158,0.6784653067588806,88.06640625
176,0.668749988079071,0.6539937257766724,87.5390625
177,0.5999999642372131,0.6753107309341431,87.3671875
178,0.5562500357627869,0.6852542161941528,91.20703125
179,0.5562499761581421,0.6971561908721924,93.953125
180,0.699999988079071,0.7105555534362793,94.99609375
181,0.59375,0.7170727849006653,99.7109375
182,0.6124999523162842,0.7076103687286377,96.8046875
183,0.54296875,0.7165214419364929,99.08984375
184,0.6796874403953552,0.6775417923927307,117.3359375
185,0.581250011920929,0.7250840663909912,110.33203125
186,0.6593749523162842,0.7272992134094238,107.24609375
187,0.596875011920929,0.7203911542892456,111.05078125
188,0.659375011920929,0.7476806640625,102.31640625
189,0.663281261920929,0.6647820472717285,118.8359375
190,0.612500011920929,0.7571564316749573,110.94140625
191,0.612500011920929,0.7391766309738159,110.2578125
192,0.5,0.737959623336792,111.1171875
193,0.6031249761581421,0.774875283241272,106.46875
194,0.5968749523162842,0.7561142444610596,108.44921875
195,0.6281249523162842,0.7832338809967041,102.140625
196,0.612500011920929,0.7581779360771179,102.21875
197,0.6624999642372131,0.7757575511932373,103.76953125
198,0.6062500476837158,0.7639099955558777,105.37890625
199,0.6343750357627869,0.7677682042121887,103.546875
200,0.621874988079071,0.7586386799812317,104.79296875
201,0.5375000238418579,0.766014039516449,105.7421875
202,0.6093750596046448,0.7816197276115417,102.3515625
203,0.5648437142372131,0.7173005938529968,98.28515625
204,0.637499988079071,0.7494986653327942,97.3984375
205,0.6937499642372131,0.7479764819145203,98.93359375
206,0.6273437142372131,0.6994290351867676,111.51953125
207,0.7125000357627869,0.7449554204940796,102.01953125
208,0.5375000238418579,0.7749407887458801,103.87890625
209,0.6429687738418579,0.7786300182342529,103.38671875
210,0.6812499761581421,0.7756088376045227,101.85546875
211,0.559374988079071,0.7606358528137207,103.203125
212,0.6968749761581421,0.7638190984725952,99.5
213,0.737500011920929,0.799512505531311,102.5625
214,0.6624999642372131,0.8005282878875732,100.55859375
215,0.6437499523162842,0.7549486756324768,96.6953125
216,0.4781250059604645,0.8104471564292908,98.7109375
217,0.5531250238418579,0.7882108092308044,91.98046875
218,0.5656249523162842,0.786907970905304,90.2265625
219,0.5656249523162842,0.7864648103713989,87.734375
220,0.6656250357627869,0.8064703345298767,87.41796875
221,0.6968749761581421,0.8037316203117371,87.09375
222,0.737500011920929,0.7938987612724304,85.0234375
223,0.612500011920929,0.8204770684242249,89.58203125
224,0.5750000476837158,0.7979442477226257,82.0859375
225,0.5874999761581421,0.8143189549446106,82.27734375
226,0.6898437142372131,0.7766605615615845,78.86328125
227,0.7062499523162842,0.8411633372306824,83.8125
228,0.684374988079071,0.8247262835502625,80.6328125
229,0.6812499165534973,0.8493412137031555,81.828125
230,0.565625011920929,0.894062876701355,87.2421875
231,0.690625011920929,0.9161334037780762,92.78125
232,0.6999999284744263,0.8971407413482666,84.15625
233,0.6781250238418579,0.9362837672233582,84.91015625
234,0.625,0.9281924366950989,88.34375
235,0.6062499284744263,0.9607459306716919,83.7890625
236,0.668749988079071,0.9595808982849121,86.49609375
237,0.6406250596046448,0.98884117603302,86.46484375
238,0.8156249523162842,0.9439436793327332,81.04296875
239,0.7187499403953552,0.9395167231559753,81.95703125
240,0.6468749642372131,0.9670577049255371,83.2421875
241,0.6781249642372131,0.931657075881958,82.6484375
242,0.637499988079071,0.9739130139350891,86.25
243,0.6656250357627869,0.944452166557312,84.17578125
244,0.7343749403953552,0.9418060183525085,81.7578125
245,0.668749988079071,0.9185988306999207,77.8359375
246,0.6499999761581421,0.9331158399581909,76.625
247,0.6343750357627869,0.9459208250045776,79.81640625
248,0.5718750357627869,0.9354771375656128,74.828125
249,0.6906249523162842,0.9618721008300781,77.453125
250,0.628125011920929,0.9708607196807861,81.37109375
251,0.5874999761581421,0.9911569356918335,85.25390625
252,0.7375000715255737,0.9990358352661133,85.08203125
253,0.5843749642372131,1.000643253326416,78.94921875
254,0.6968749761581421,1.0205011367797852,82.3125
255,0.734375,1.0567837953567505,85.1640625
256,0.6843749284744263,1.0734730958938599,85.703125
257,0.6312500238418579,1.0671347379684448,80.12109375
258,0.6187499761581421,1.0849099159240723,77.42578125
259,0.621874988079071,1.116568922996521,75.23046875
260,0.715624988079071,1.1740642786026,74.1015625
261,0.6437499523162842,1.1423534154891968,70.90625
262,0.621874988079071,1.2268590927124023,72.54296875
263,0.6781250238418579,1.237765908241272,66.65234375
264,0.7656249403953552,1.2684754133224487,64.64453125
265,0.590624988079071,1.2486993074417114,60.0625
266,0.6625000238418579,1.2985992431640625,59.6796875
267,0.653124988079071,1.3154078722000122,55.49609375
268,0.653124988079071,1.3047618865966797,52.5
269,0.7406250834465027,1.3240036964416504,51.359375
270,0.7499999403953552,1.3127169609069824,49.515625
271,0.7437499761581421,1.361081600189209,51.4296875
272,0.73046875,1.0974525213241577,55.35546875
273,0.6625000238418579,1.2859007120132446,44.91015625
274,0.7749999761581421,1.338253378868103,44.4609375
275,0.784375011920929,1.3246053457260132,40.578125
276,0.5406250357627869,1.3709509372711182,37.3828125
277,0.675000011920929,1.3956804275512695,37.2578125
278,0.6468750238418579,1.4167990684509277,36.87890625
279,0.628125011920929,1.404601812362671,33.10546875
280,0.543749988079071,1.376344084739685,32.6953125
281,0.706250011920929,1.340561866760254,31.703125
282,0.7437500953674316,1.3644237518310547,35.1796875
283,0.7531249523162842,1.4002134799957275,36.6015625
284,0.8312500715255737,1.502744436264038,38.4296875
285,0.7843749523162842,1.554249882698059,39.890625
286,0.7406249642372131,1.496325969696045,40.93359375
287,0.5843750238418579,1.6221874952316284,42.53515625
288,0.625,1.5326560735702515,43.0625
289,0.5874999761581421,1.4687968492507935,44.25390625
290,0.8062499761581421,1.474577784538269,45.09765625
291,0.6750000715255737,1.518608808517456,48.0703125
292,0.7312499284744263,1.5118526220321655,47.29296875
293,0.7406250238418579,1.4445075988769531,48.11328125
294,0.6625000238418579,1.4337693452835083,51.9609375
295,0.6765625476837158,1.2870581150054932,48.171875
296,0.65625,1.3253722190856934,51.68359375
297,0.768750011920929,1.2858493328094482,49.578125
298,0.8062499165534973,1.2396396398544312,52.03125
299,0.7281249761581421,1.2446213960647583,51.01953125
300,0.731249988079071,1.2320111989974976,50.32421875
301,0.71484375,1.1111708879470825,58.046875
302,0.8031250238418579,1.2550076246261597,46.4140625
303,0.737500011920929,1.2664064168930054,43.03515625
304,0.6031249761581421,1.2790436744689941,41.828125
305,0.746874988079071,1.2011374235153198,41.2109375
306,0.643750011920929,1.2926138639450073,40.03515625
307,0.6656250357627869,1.2622203826904297,36.83984375
308,0.6687500476837158,1.3758623600006104,39.06640625
309,0.609375,1.3792192935943604,35.52734375
310,0.7554687857627869,1.1934332847595215,43.78125
311,0.7093750238418579,1.5050972700119019,33.71875
312,0.637499988079071,1.5149588584899902,35.64453125
313,0.7148436903953552,1.286314606666565,42.7578125
314,0.7312500476837158,1.6204363107681274,34.55859375
315,0.6593749523162842,1.6589653491973877,34.66015625
316,0.721875011920929,1.6412214040756226,32.75
317,0.7156249284744263,1.64711332321167,33.6953125
318,0.7406249642372131,1.6549686193466187,31.72265625
319,0.612500011920929,1.6397643089294434,30.4921875
320,0.6906249523162842,1.5773701667785645,27.89453125
321,0.8499999046325684,1.4892488718032837,26.5234375
322,0.6937500238418579,1.2799999713897705,23.33984375
323,0.7718749642372131,1.1732964515686035,22.5859375
324,0.6937499642372131,1.1512439250946045,21.82421875
325,0.809374988079071,1.1884456872940063,22.71875
326,0.6812500357627869,1.2465509176254272,24.06640625
327,0.715624988079071,1.3093370199203491,25.39453125
328,0.765625,1.116279125213623,22.84375
329,0.7484374046325684,1.0099763870239258,21.53515625
330,0.7125000953674316,0.9171785116195679,20.98828125
331,0.7031250596046448,0.8381252288818359,19.8359375
332,0.8156249523162842,0.8263806104660034,19.6640625
333,0.7781249284744263,0.8174017071723938,19.57421875
334,0.6843750476837158,0.8308418393135071,19.859375
335,0.734375,0.6881297826766968,15.89453125
336,0.75,0.1677655726671219,10.6640625
337,0.6742187738418579,0.13388492166996002,10.38671875
338,0.6499999761581421,0.01806640625,10
339,0.8187499642372131,0.02402343787252903,10
340,0.7562500834465027,0.02080078050494194,10
341,0.815625011920929,0.03934108465909958,10.078125
342,0.7312500476837158,0.059162504971027374,10.16796875
343,0.6562500596046448,0.03945312649011612,10
344,0.8218750357627869,0.03242187574505806,10
345,0.859375,0.037790697067976,10.078125
346,0.7718750238418579,0.06386233121156693,10.21484375
347,0.6906249523162842,0.03281249850988388,10
348,0.7750000357627869,0.02480468712747097,10
349,0.699999988079071,0.02656250074505806,10
350,0.640625,0.02792968787252903,10
351,0.746874988079071,0.0322265625,10
352,0.6499999761581421,0.02031249925494194,10
353,0.7250000238418579,0.02714843675494194,10
354,0.7968750596046448,0.03307392820715904,10.0390625
355,0.8343750238418579,0.04085979983210564,10.0859375
356,0.7875000238418579,0.044718582183122635,10.1328125
357,0.6906249523162842,0.09128320217132568,10.44140625
358,0.8656250238418579,0.15340501070022583,10.8984375
359,0.75,0.38797977566719055,13.12890625
360,0.7999999523162842,0.4040403962135315,13.1484375
361,0.6906249523162842,0.5628742575645447,15.65625
362,0.659375011920929,0.26560425758361816,11.765625
363,0.7562500238418579,0.03535156324505806,10
364,0.8375000357627869,0.02373046800494194,10
365,0.7906250953674316,0.01865234412252903,10
366,0.800000011920929,0.011035156436264515,10
367,0.7562500238418579,0.01210937462747097,10
368,0.8656250238418579,0.008056640625,10
369,0.7093749642372131,0.01083984412252903,10
370,0.8343749642372131,0.01064453087747097,10
371,0.6499999761581421,0.008056640625,10
372,0.75,0.01748046837747097,10
373,0.8406250476837158,0.0077148438431322575,10
374,0.8250000476837158,0.010693359188735485,10
375,0.690625011920929,0.01406249962747097,10
376,0.75,0.01113281212747097,10
377,0.7250000238418579,0.010205077938735485,10
378,0.8500000238418579,0.008056640625,10
379,0.7281249761581421,0.01040039025247097,10
380,0.6468750238418579,0.01279296912252903,10
381,0.675000011920929,0.01137695275247097,10
382,0.784375011920929,0.00893554650247097,10
383,0.6906250715255737,0.012500000186264515,10
384,0.800000011920929,0.009814453311264515,10
385,0.7749999761581421,0.01816406287252903,10
386,0.8062500357627869,0.00966796837747097,10
387,0.7593750357627869,0.0146484375,10
388,0.659375011920929,0.01425781287252903,10
389,0.6937499642372131,0.012402343563735485,10
390,0.828125,0.01787109300494194,10
391,0.7749999761581421,0.01407349482178688,9.9921875
392,0.6687500476837158,0.014941406436264515,10
393,0.7125000357627869,0.021900665014982224,9.98828125
394,0.7250000834465027,0.017717305570840836,9.9765625
395,0.684374988079071,0.02042611502110958,9.9921875
396,0.793749988079071,0.022087568417191505,9.9921875
397,0.7000000476837158,0.0229142177850008,9.97265625
398,0.8187500238418579,0.033608488738536835,9.9375
399,0.7750000357627869,0.037066247314214706,9.90625
